,prompt_id,Prompt,Word,Label Type,index
1053,730,Write a function to remove consecutive duplicates of a given list.,consecutive,Property,"(27, 37)"
1054,730,Write a function to remove consecutive duplicates of a given list.,duplicates,Property,"(39, 48)"
1055,731,Write a function to find the lateral surface area of a cone.,,,
1056,731,Write a function to find the lateral surface area of a cone.,Write,Operator,"(0, 4)"
1057,731,Write a function to find the lateral surface area of a cone.,find,Operator,"(20, 23)"
1058,731,Write a function to find the lateral surface area of a cone.,lateral,Property,"(29, 35)"
1059,731,Write a function to find the lateral surface area of a cone.,surface,Property,"(37, 43)"
1060,731,Write a function to find the lateral surface area of a cone.,area,Property,"(45, 48)"
1061,731,Write a function to find the lateral surface area of a cone.,of,Property,"(50, 51)"
1062,731,Write a function to find the lateral surface area of a cone.,a,Property,"(6, 6)"
1063,731,Write a function to find the lateral surface area of a cone.,cone.,Property,"(55, 59)"
1064,732,"Write a function to replace all occurrences of spaces, commas, or dots with a colon.",,,
1065,732,"Write a function to replace all occurrences of spaces, commas, or dots with a colon.",Write,Operator,"(0, 4)"
1066,732,"Write a function to replace all occurrences of spaces, commas, or dots with a colon.",replace,Operator,"(20, 26)"
1067,732,"Write a function to replace all occurrences of spaces, commas, or dots with a colon.",all,Property,"(28, 30)"
1068,732,"Write a function to replace all occurrences of spaces, commas, or dots with a colon.","spaces,",Property,"(47, 53)"
1069,732,"Write a function to replace all occurrences of spaces, commas, or dots with a colon.","commas,",Property,"(55, 61)"
1070,732,"Write a function to replace all occurrences of spaces, commas, or dots with a colon.",dots,Property,"(66, 69)"
1071,732,"Write a function to replace all occurrences of spaces, commas, or dots with a colon.",colon.,Property,"(78, 83)"
1072,733,Write a function to find the index of the first occurrence of a given number in a sorted array.,,,
1073,733,Write a function to find the index of the first occurrence of a given number in a sorted array.,Write,Operator,"(0, 4)"
1074,733,Write a function to find the index of the first occurrence of a given number in a sorted array.,find,Operator,"(20, 23)"
1075,733,Write a function to find the index of the first occurrence of a given number in a sorted array.,number,Datatype,"(70, 75)"
1076,733,Write a function to find the index of the first occurrence of a given number in a sorted array.,array.,Datatype,"(89, 94)"
1077,733,Write a function to find the index of the first occurrence of a given number in a sorted array.,index,Property,"(29, 33)"
1078,733,Write a function to find the index of the first occurrence of a given number in a sorted array.,first,Property,"(42, 46)"
1079,733,Write a function to find the index of the first occurrence of a given number in a sorted array.,occurrence,Property,"(48, 57)"
1080,733,Write a function to find the index of the first occurrence of a given number in a sorted array.,sorted,Property,"(82, 87)"
1081,734,Write a python function to find sum of products of all possible subarrays.,,,
1082,734,Write a python function to find sum of products of all possible subarrays.,Write,Operator,"(0, 4)"
1083,734,Write a python function to find sum of products of all possible subarrays.,find,Operator,"(27, 30)"
1084,734,Write a python function to find sum of products of all possible subarrays.,subarrays.,Datatype,"(64, 73)"
1085,734,Write a python function to find sum of products of all possible subarrays.,sum,Property,"(32, 34)"
1086,734,Write a python function to find sum of products of all possible subarrays.,products,Property,"(39, 46)"
1087,734,Write a python function to find sum of products of all possible subarrays.,possible,Property,"(55, 62)"
1088,734,Write a python function to find sum of products of all possible subarrays.,all,Property,"(51, 53)"
1089,735,Write a python function to toggle bits of the number except the first and the last bit.,,,
1090,735,Write a python function to toggle bits of the number except the first and the last bit.,Write,Operator,"(0, 4)"
1091,735,Write a python function to toggle bits of the number except the first and the last bit.,toggle,Operator,"(27, 32)"
1092,735,Write a python function to toggle bits of the number except the first and the last bit.,number,Datatype,"(46, 51)"
1093,735,Write a python function to toggle bits of the number except the first and the last bit.,except,Property,"(53, 58)"
1094,735,Write a python function to toggle bits of the number except the first and the last bit.,first,Property,"(64, 68)"
1095,735,Write a python function to toggle bits of the number except the first and the last bit.,last,Property,"(78, 81)"
1096,735,Write a python function to toggle bits of the number except the first and the last bit.,bit.,Property,"(83, 86)"
1097,735,Write a python function to toggle bits of the number except the first and the last bit.,bits,Property,"(34, 37)"
1098,736,Write a function to locate the left insertion point for a specified value in sorted order.,,,
1099,736,Write a function to locate the left insertion point for a specified value in sorted order.,locate,Operator,"(20, 25)"
1100,736,Write a function to locate the left insertion point for a specified value in sorted order.,Write,Operator,"(0, 4)"
1101,736,Write a function to locate the left insertion point for a specified value in sorted order.,value,Datatype,"(68, 72)"
1102,736,Write a function to locate the left insertion point for a specified value in sorted order.,left,Property,"(31, 34)"
1103,736,Write a function to locate the left insertion point for a specified value in sorted order.,insertion,Property,"(36, 44)"
1104,736,Write a function to locate the left insertion point for a specified value in sorted order.,point,Property,"(46, 50)"
1105,736,Write a function to locate the left insertion point for a specified value in sorted order.,specified,Property,"(58, 66)"
1106,736,Write a function to locate the left insertion point for a specified value in sorted order.,sorted,Property,"(77, 82)"
